date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:52	1450/1450	---M-Z	404	error ('Not%20Found')	text/html	etag:1601471996-ssl-df	https://htmldemo.hasthemes.com/robots.txt		(from )
12:57:52	88680/88680	---MCZ	200	added ('OK')	text/html	etag:%22ffaceec28400af440b850c38dfb10a3e-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index.html	(from )
12:57:54	1150/1150	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%22966b638d022ace381d67f51bc34f2ebf-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/favicon.ico	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/favicon.ico	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:57:54	2624/2624	---M-Z	200	added ('OK')	text/css	etag:%221c9216542d80747964525af3e32db5a5-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/css/color-switcher.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/css/color-switcher.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:57:55	27466/27466	---MCZ	200	added ('OK')	text/css	etag:%2294393c58ab650e48601c55d5d2c69048-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/css/font-awesome.min.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/css/font-awesome.min.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:57:56	70815/70815	---MCZ	200	added ('OK')	text/css	etag:%2216c82fae317c7ce52a93bbb49b53fca6-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/css/material-design-iconic-font.min.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/css/material-design-iconic-font.min.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:57:57	144877/144877	---MCZ	200	added ('OK')	text/css	etag:%22b3cdbf32748e6a0e98ed222c9fb7e17e-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/css/bootstrap.min.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/css/bootstrap.min.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:57:58	132927/132927	---MCZ	200	added ('OK')	text/css	etag:%22dabc1898f865f802f5b2e202f1c00f9b-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/css/plugins.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/css/plugins.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:57:59	84208/84208	---MCZ	200	added ('OK')	text/css	etag:%224aed8029fefa0911f27a86bdd63d9331-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/style.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/style.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:00	4414/4414	---M-Z	200	added ('OK')	text/css	etag:%2209e09ed4d79f776937fcfb46e76af298-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/css/color.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/css/color.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:01	20738/20738	---MCZ	200	added ('OK')	text/css	etag:%223bc8033711168aa90ebcb87b67b00fab-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/css/responsive.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/css/responsive.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:02	15514/15514	---MCZ	200	added ('OK')	application/javascript	etag:%22952a63df9e3f1805411cef9a2931f76a-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/js/vendor/modernizr-2.8.3.min.js	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/js/vendor/modernizr-2.8.3.min.js	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:03	4494/4494	---MCZ	200	added ('OK')	text/css	etag:%228d786f30bc8db3a607fe617169d97f34-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/color-one.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/color-one.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:04	4375/4375	---MCZ	200	added ('OK')	text/css	etag:%22990d1ba65e3ad3c2253fa76c2a48c66a-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/color-two.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/color-two.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:04	4371/4371	---MCZ	200	added ('OK')	text/css	etag:%229578c52a454bfa7a842612895c8dca7e-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/color-three.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/color-three.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:05	4375/4375	---M-Z	200	added ('OK')	text/css	etag:%228d3e388a8c07d7585dc8cb471e8a1a0f-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/color-four.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/color-four.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:06	4376/4376	---MCZ	200	added ('OK')	text/css	etag:%222e2bdc12386816af7566f3d7eb1fcc82-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/color-five.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/color-five.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:07	4375/4375	---MCZ	200	added ('OK')	text/css	etag:%2263d439f9b4928e69eee4325c84528b5f-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/color-six.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/color-six.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:08	4366/4366	---MCZ	200	added ('OK')	text/css	etag:%22bad1282da35a7291c6c8d534a223b9c0-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/color-seven.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/color-seven.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:09	4374/4374	---MCZ	200	added ('OK')	text/css	etag:%227d476bd444e2996e6d3533137351cc37-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/color-eight.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/color-eight.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:10	4372/4372	---MCZ	200	added ('OK')	text/css	etag:%2218c95857b18e7ed7aefcf478410c5aee-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/color-nine.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/color-nine.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:11	4375/4375	---MCZ	200	added ('OK')	text/css	etag:%22bec028978d07282e6ad2279e782bb585-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/color-ten.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/color-ten.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:12	136/136	---M--	200	added ('OK')	text/css	etag:%22d6d02156f04357c5d45b6d6f06fe7144-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/pattren1.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/pattren1.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:13	111/111	---M--	200	added ('OK')	text/css	etag:%22d7b4d50c3ec8bb05b1a806fda265027c-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/pattren2.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/pattren2.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:14	136/136	---M--	200	added ('OK')	text/css	etag:%22359833d77a0693d37502a63cf14d7052-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/pattren3.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/pattren3.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:15	136/136	---M--	200	added ('OK')	text/css	etag:%22cc036e9cf93c554f82b8cfa3df28bc0e-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/pattren4.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/pattren4.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:16	136/136	---M--	200	added ('OK')	text/css	etag:%226773e0647324b82bcd816b68336111d7-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/pattren5.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/pattren5.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:16	213/213	---M--	200	added ('OK')	text/css	etag:%2285fa56866ef28a9d804b391a0136583a-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/background1.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/background1.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:17	213/213	---M--	200	added ('OK')	text/css	etag:%22f12ebc847f86d4a9606c08103953a2cc-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/background2.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/background2.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:18	213/213	---M--	200	added ('OK')	text/css	etag:%22af9974c49fa59375aa1f27f47e19dc68-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/background3.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/background3.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:19	213/213	---M--	200	added ('OK')	text/css	etag:%22d72bac19fee134722ccc67de9c945772-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/background4.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/background4.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:20	213/213	---M--	200	added ('OK')	text/css	etag:%2248698dac01670eb7e0ca5d30350f7792-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/switcher/background5.css	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/switcher/background5.css	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:22	55039/55039	---MCZ	200	added ('OK')	text/html	etag:%222057bcc54ab79e1206c123737ae50527-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/login-register	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/login-register.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:23	58385/58385	---MCZ	200	added ('OK')	text/html	etag:%22d4a50bf741b21803c0dced6bb37868f5-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/latest-news	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/latest-news.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:24	4178/4178	---M--	200	added ('OK')	image/png	etag:%229326c88bbc0b1efa1d77ed3ca1b9b3c9-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/logo/logo.png	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/logo/logo.png	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:25	77898/77898	---MCZ	200	added ('OK')	text/html	etag:%22dab54a5424e20bc339809604d8c6fb93-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/index-2	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index-2.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:27	84466/84466	---MCZ	200	added ('OK')	text/html	etag:%2253cc7267411c92a2e6f6eeb2f056b76b-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/index-3	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index-3.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:28	85402/85402	---MCZ	200	added ('OK')	text/html	etag:%22fd602057bc82b02725e7f8f7861a90c7-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/index-4	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index-4.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:29	84228/84228	---MCZ	200	added ('OK')	text/html	etag:%2251cbfd3ca6a47d01fdc14cee9e99ff56-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/index-5	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index-5.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:30	86195/86195	---MCZ	200	added ('OK')	text/html	etag:%225556e6084d480e4c5a0114304da4daec-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/index-6	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index-6.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:32	84484/84484	---MCZ	200	added ('OK')	text/html	etag:%22eb6f6613ace5a46eb27225a7bddcd3bc-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/index-7	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index-7.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:33	84646/84646	---MCZ	200	added ('OK')	text/html	etag:%221d98bbe33e37913be1ad394261c25650-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/index-8	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index-8.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:34	85275/85275	---MCZ	200	added ('OK')	text/html	etag:%2244767c692d7d025c570137b461265d7a-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/index-9	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index-9.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:35	86274/86274	---MCZ	200	added ('OK')	text/html	etag:%22b4e842bb7a90645644bdf68a4e01c834-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/index-10	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index-10.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:37	85260/85260	---MCZ	200	added ('OK')	text/html	etag:%22bef55fdcbf8f244d15c9ccce715b4e35-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/index-11	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/index-11.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:39	65522/65522	---MCZ	200	added ('OK')	text/html	etag:%2245bdeec5e23e9906b85156804cd50c65-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/about	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/about.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:41	74181/74181	---MCZ	200	added ('OK')	text/html	etag:%220ad9893553b8de47854e74c66fb85573-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/courses	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/courses.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:42	63579/63579	---MCZ	200	added ('OK')	text/html	etag:%22a6a1cf2baed43dbc6a16120291b1f321-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/courses-details	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/courses-details.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:44	56642/56642	---MCZ	200	added ('OK')	text/html	etag:%22959f9c605021f882f931ef7d9e254801-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/slider-style-1	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/slider-style-1.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:45	56283/56283	---MCZ	200	added ('OK')	text/html	etag:%2222e788a53162f2f32425ca2bb30d0b35-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/slider-style-2	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/slider-style-2.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:46	55765/55765	---MCZ	200	added ('OK')	text/html	etag:%227a4940692d5774c9d63fd920bcdd3018-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/slider-style-3	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/slider-style-3.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:47	54062/54062	---MCZ	200	added ('OK')	text/html	etag:%2243907544093e2cbc372c2d2b5b9bd33c-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/background-image	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/background-image.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:48	54184/54184	---MCZ	200	added ('OK')	text/html	etag:%22ebcfa5283aff5b23269e328930fb2c63-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/image-overlay-light	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/image-overlay-light.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:49	54177/54177	---MCZ	200	added ('OK')	text/html	etag:%226667f32d99a0af0e1a5188fd9a825549-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/image-overlay-dark	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/image-overlay-dark.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:50	53184/53184	---MCZ	200	added ('OK')	text/html	etag:%229c78614e78926ed75b6485d0f96779f7-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/video-background	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/video-background.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:52	54152/54152	---MCZ	200	added ('OK')	text/html	etag:%22cf034f75728426ca6c75ecfc4ce4fdf6-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/fixed-image	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/fixed-image.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:53	53914/53914	---MCZ	200	added ('OK')	text/html	etag:%227c997914b651eda2c19ffa6f964b6374-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/overlay-fixed-image	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/overlay-fixed-image.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:54	53223/53223	---MCZ	200	added ('OK')	text/html	etag:%22a1a8cdf4402d9b07b3e79c1d866dd621-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/text-animation-1	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/text-animation-1.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:55	52755/52755	---MCZ	200	added ('OK')	text/html	etag:%22064244d165b13013501a43107d2bcca8-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/text-animation-2	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/text-animation-2.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:56	52553/52553	---MCZ	200	added ('OK')	text/html	etag:%2235fc48a4f01b46b79dfd6905f3e38719-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/text-animation-3	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/text-animation-3.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:57	54058/54058	---MCZ	200	added ('OK')	text/html	etag:%22f90ca288762ba448ac0f3a6d439c01af-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/theme-menu-1	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/theme-menu-1.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:58:59	53205/53205	---MCZ	200	added ('OK')	text/html	etag:%22f7d4aee2d1e93f957cad732536ae77c5-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/theme-menu-2	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/theme-menu-2.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:00	54079/54079	---MCZ	200	added ('OK')	text/html	etag:%223cc81898724ca99ddeb841f840b6a466-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/theme-menu-3	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/theme-menu-3.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:01	52379/52379	---MCZ	200	added ('OK')	text/html	etag:%2214a0c6fb6e791ed953e806ff9f7a81ab-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/without-top-bar	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/without-top-bar.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:02	51957/51957	---MCZ	200	added ('OK')	text/html	etag:%2255eee685f9b561e0ec33337ef0afed07-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/menu-center	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/menu-center.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:03	52362/52362	---MCZ	200	added ('OK')	text/html	etag:%22136baad8315cebcd09c396422d69ebec-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/menu-transparent	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/menu-transparent.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:04	52387/52387	---MCZ	200	added ('OK')	text/html	etag:%22ba34978f248c3e09e7af7dc64bf8fbdb-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/menu-semi-transparent	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/menu-semi-transparent.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:05	52352/52352	---MCZ	200	added ('OK')	text/html	etag:%22b1d2e7564e0ba614420d2d53fe3a1859-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/menu-dark	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/menu-dark.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:06	53273/53273	---MCZ	200	added ('OK')	text/html	etag:%220c0890bd3f7afa0154f25d0dbd7424d8-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/borderd-menu	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/borderd-menu.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:07	52182/52182	---MCZ	200	added ('OK')	text/html	etag:%223f9b4e7ff4e7081c500f88475c2067bc-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/menu-top-border	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/menu-top-border.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:09	53156/53156	---MCZ	200	added ('OK')	text/html	etag:%2217c794d1dd402caa47e14e0f35bb482c-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/menu-sticky	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/menu-sticky.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:10	53152/53152	---MCZ	200	added ('OK')	text/html	etag:%222ebe11e8693ccbde2295255873496833-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/menu-non-sticky	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/menu-non-sticky.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:13	53443/53443	---MCZ	200	added ('OK')	text/html	etag:%229f829f4a10fa4bbc29b9a918a2e108e1-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-dark	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-dark.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:15	53431/53431	---MCZ	200	added ('OK')	text/html	etag:%2252061a8eb67b4839843d7f9376aafa09-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-image	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-image.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:15	53440/53440	---MCZ	200	added ('OK')	text/html	etag:%223b7ee849225f6b51c316ec9a2d836d60-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-fixed	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-fixed.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:16	53455/53455	---MCZ	200	added ('OK')	text/html	etag:%2290597858dd299f277666c69d23e3f61b-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-transparent	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-transparent.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:17	53420/53420	---MCZ	200	added ('OK')	text/html	etag:%220144610e658ec8d5c596c460643f801c-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-left	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-left.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
12:59:18	53424/53424	---MCZ	200	added ('OK')	text/html	etag:%22b43427850f2a29c4a4fca0ba543dcce2-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-right	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/breadcrumb-right.html	(from https://htmldemo.hasthemes.com/educat-preview/educat/)
